recordingid|sourceartist|recording_artist|recordname|recartistcredit
1187591|The Rolling Stones|Joan Baez|The Salt of the Earth|14284
308231|The Beatles|The Beatles|The Sheik of Araby|303
319439|The Beatles|Django Reinhardt|The Sheik of Araby|3332
18986437|The Beatles|Art Tatum|The Sheik of Araby|3457
425285|The Beatles|Oscar Peterson|The Sheik of Araby|5374
459409|The Beatles|Canadian Brass|The Sheik of Araby|16140
13271927|The Beatles|Leon Redbone|The Sheik of Araby|36957
951794|The Beatles|Spike Jones|The Sheik of Araby|42537
12254387|The Beatles|George Coleman|The Sheik of Araby|159854
18635850|The Beatles|Fats Waller and His Rhythm|The Sheik of Araby|199734
7920542|The Beatles|Quintette du Hot Club de France|The Sheik of Araby|261197
11645779|The Beatles|Ophelia Ragtime Orchestra|The Sheik of Araby|262378
12630193|The Beatles|Paul 'Tchan-Tchou' Vidal|The Sheik of Araby|287685
8436308|The Beatles|Alix Combelle et son orchestre|The Sheik of Araby|476373
8436368|The Beatles|Alix Combelle|The Sheik of Araby|521947
9701464|The Beatles|Cocagne Club|The Sheik of Araby|640098
1921920|The Beatles|Jimmy Rosenberg, Frank Vignola & Jon Burr|The Sheik of Araby|1273445
16478623|The Beatles|The Postcard Brass Band|The Sheik of Araby|1347567
3023821|The Beatles|Fats Domino|The Sheik of Araby (version 1)|3418
9865144|The Beatles|Fats Domino|The Sheik of Araby (version 2 - master)|3418
7256568|The Beatles|Fats Waller|The Shiek of Araby|48922
452269|The Rolling Stones|The Rolling Stones|The Singer Not the Song|825
7269634|The Rolling Stones|Sky Saxon and the Seeds|The Singer Not the Song|221691
18756652|The Rolling Stones|Pepe Jaramillo|The Singer Not the Song|264047
14253026|The Beatles|Foreplay|The Walrus|1087667
5445933|The Beatles|Bruce Springsteen|The Wanderer / Kansas City|813
15219249|The Beatles|Horacio Franco y Víctor Flores|The fool on the hill, John Lennon, Paul Mc.Cartney|553287
1510004|The Beatles|Transatlantic|There Is More to This World / Go the Way You Go / The Great Escape / Finally Free / She's So Heavy|11612
2028495|The Beatles|Charly García|There's a Place|56476
14870472|The Beatles|Litto Nebbia|There's a Place|57700
2251841|The Beatles|Collage|There's a Place|465286
14120085|The Beatles|AG|There's a Place|1071363
4203575|The Beatles|Les Surf|There's a Place (Oh Chagrin)|264070
295303|The Beatles|The Beatles|There’s a Place|303
15635359|The Beatles|The Beatles|There’s a Place (studio outtake / take 8)|303
15635360|The Beatles|The Beatles|There’s a Place (studio outtake / take 9)|303
15635358|The Beatles|The Beatles|There’s a Place (studio outtake / takes 5 & 6)|303
1330922|The Beatles|The Beatles|There’s a Place (take 1)|303
3190034|The Beatles|The Beatles|There’s a Place (take 10)|303
14608675|The Beatles|The Beatles|There’s a Place (take 11)|303
14608676|The Beatles|The Beatles|There’s a Place (take 12)|303
3190029|The Beatles|The Beatles|There’s a Place (take 2)|303
14608663|The Beatles|The Beatles|There’s a Place (take 5/6)|303
3190033|The Beatles|The Beatles|There’s a Place (take 9)|303
3190030|The Beatles|The Beatles|There’s a Place (takes 3-4)|303
14608662|The Beatles|The Beatles|There’s a Place (takes 3/4)|303
3190031|The Beatles|The Beatles|There’s a Place (takes 5-6)|303
3190032|The Beatles|The Beatles|There’s a Place (takes 7-8)|303
14608664|The Beatles|The Beatles|There’s a Place (takes 7/8)|303
3190043|The Beatles|The Beatles|There’s a Place (track 2, take 11)|303
3190044|The Beatles|The Beatles|There’s a Place (track 2, takes 12-13)|303
17056882|The Beatles|Bob Dylan|Things We Said Today|17
305635|The Beatles|The Beatles|Things We Said Today|303
471305|The Beatles|Chet Atkins|Things We Said Today|312
506654|The Beatles|Paul McCartney|Things We Said Today|2122
5077596|The Beatles|Rick Wakeman|Things We Said Today|3564
466791|The Beatles|Dwight Yoakam|Things We Said Today|10440
15084469|The Beatles|The Hollyridge Strings|Things We Said Today|24501
7295146|The Beatles|The Sandpipers|Things We Said Today|30237
4599775|The Beatles|John Pizzarelli|Things We Said Today|31534
363046|The Beatles|Rice, Rice, Hillman & Pedersen|Things We Said Today|34816
883086|The Beatles|Gordon Haskell|Things We Said Today|42058
8984139|The Beatles|Barbara Dickson|Things We Said Today|46111
14870482|The Beatles|Litto Nebbia|Things We Said Today|57700
1026908|The Beatles|Laurence Juber|Things We Said Today|66675
13422659|The Beatles|[unknown]|Things We Said Today|97546
6911934|The Beatles|Sonny Curtis|Things We Said Today|156564
4176771|The Beatles|許冠傑|Things We Said Today|162559
4033804|The Beatles|Götz Alsmann|Things We Said Today|193563
2189372|The Beatles|The London Jazz Four|Things We Said Today|230747
12496144|The Beatles|Harry Netchel|Things We Said Today|830299
15265934|The Beatles|The Buddha Lounge Players|Things We Said Today|1214376
4203576|The Beatles|Os Copa Vips|Things We Said Today (Coisas que Acontecem)|161222
269121|The Rolling Stones|The Rolling Stones|Think|825
7471177|The Rolling Stones|Chris Farlowe|Think|24263
7269564|The Rolling Stones|The Little Killers|Think|187266
1434046|The Beatles|The Beatles|This Boy|303
7929053|The Beatles|David Bowie|This Boy|956
227429|The Beatles|The Nylons|This Boy|3245
6675127|The Beatles|The Smithereens|This Boy|4572
4303377|The Beatles|George Martin|This Boy|12157
3677543|The Beatles|Rio Reiser|This Boy|12161
7706127|The Beatles|Delbert McClinton|This Boy|22141
915428|The Beatles|Robson & Jerome|This Boy|40548
14870466|The Beatles|Litto Nebbia|This Boy|57700
1026913|The Beatles|Laurence Juber|This Boy|66675
2828452|The Beatles|Tom Baxter|This Boy|184999
9320276|The Beatles|Ricardo Caliente|This Boy|616352
19047730|The Beatles|The Cactus Blossoms|This Boy|1377649
18886407|The Beatles|The Beatles|This Boy (mono)|303
9795255|The Beatles|Keely Smith|This Girl|8563
308230|The Beatles|The Beatles|Three Cool Cats|303
386854|The Beatles|The Coasters|Three Cool Cats|24107
11730642|The Beatles|Coconami|Three Cool Cats|671626
14882571|The Beatles|Martin Shellard|Ticket To Ride (backing track)|1162054
14882570|The Beatles|Martin Shellard|Ticket To Ride (full version)|1162054
14882566|The Beatles|Martin Shellard|Ticket To Ride: Rhythm Riff 1|1162054
14882567|The Beatles|Martin Shellard|Ticket To Ride: Rhythm Riff 2|1162054
14882569|The Beatles|Martin Shellard|Ticket To Ride: Rhythm Riff 3|1162054
14882564|The Beatles|Martin Shellard|Ticket To Ride: Riff 1a|1162054
14882568|The Beatles|Martin Shellard|Ticket To Ride: Riff 1b|1162054
14882565|The Beatles|Martin Shellard|Ticket To Ride: Riff 2|1162054
17187428|The Beatles|THE ALFEE|Ticket To Ride（涙の乗車券）|210784
305649|The Beatles|The Beatles|Ticket to Ride|303
8085542|The Beatles|Bee Gees|Ticket to Ride|991
2021397|The Beatles|Carpenters|Ticket to Ride|9366
1277411|The Beatles|The Swingle Singers|Ticket to Ride|9896
9352284|The Beatles|George Martin|Ticket to Ride|12157
7119708|The Beatles|Gwen Guthrie|Ticket to Ride|20132
5396830|The Beatles|The 5th Dimension|Ticket to Ride|22990
880717|The Beatles|Vanilla Fudge|Ticket to Ride|24040
10222523|The Beatles|The Hollyridge Strings|Ticket to Ride|24501
7432767|The Beatles|Hüsker Dü|Ticket to Ride|38895
4468516|The Beatles|NICOTINE|Ticket to Ride|40924
9362242|The Beatles|Studio 99|Ticket to Ride|42563
2489615|The Beatles|Hank Marvin|Ticket to Ride|51541
2028499|The Beatles|Charly García|Ticket to Ride|56476
2484534|The Beatles|[unknown]|Ticket to Ride|97546
2078479|The Beatles|Emmerson Nogueira|Ticket to Ride|112186
6341780|The Beatles|Flair|Ticket to Ride|137549
4251586|The Beatles|Alma Cogan|Ticket to Ride|142105
3126758|The Beatles|Cyril Stapleton|Ticket to Ride|158387
2609507|The Beatles|The Charles River Valley Boys|Ticket to Ride|251585
6813766|The Beatles|Texas Lightning|Ticket to Ride|285478
8707855|The Beatles|Cathy Berberian|Ticket to Ride|288320
5906903|The Beatles|Modern Gustin Trio|Ticket to Ride|364980
9790797|The Beatles|Paul Mauriat & His Orchestra|Ticket to Ride|387480
15804073|The Beatles|Sweet Little Band|Ticket to Ride|405069
12728001|The Beatles|Asylum Party|Ticket to Ride|424845
14201200|The Beatles|Frank Chacksfield & His Orchestra|Ticket to Ride|469807
6532859|The Beatles|Vitamin String Quartet|Ticket to Ride|562672
16055233|The Beatles|Taryn Szpilman|Ticket to Ride|591149
10476237|The Beatles|Connie Lynch|Ticket to Ride|684318
11306291|The Beatles|The Kennedy Choir|Ticket to Ride|734274
12531026|The Beatles|The Petropolis Girl's Choir|Ticket to Ride|834940
13608999|The Beatles|Manuel Barrueco, London Symphony Orchestra, Jeremy Lubbock|Ticket to Ride|1031278
15151764|The Beatles|Ron Steele|Ticket to Ride|1201050
7340424|The Beatles|Henrique Cazes & Hamilton de Holanda|Ticket to Ride|1427570
12872494|The Beatles|James Michael|Ticket to Ride (X Factor performance)|875070
3269035|The Beatles|The Punkles|Ticket to Ride (live)|208181
13618598|The Beatles|THE ALFEE|Ticket to Ride [涙の乗車券]|210784
10290605|The Beatles|Les Mersey's|Ticket to ride|185064
305627|The Beatles|The Beatles|Till There Was You|303
5720097|The Beatles|Chet Atkins|Till There Was You|312
10595796|The Beatles|Peggy Lee|Till There Was You|4335
6675133|The Beatles|The Smithereens|Till There Was You|4572
3296007|The Beatles|Patti Austin|Till There Was You|5506
641828|The Beatles|Nana Mouskouri|Till There Was You|23342
2469045|The Beatles|Shirley Jones|Till There Was You|42972
8650043|The Beatles|Jackie Davis|Till There Was You|46690
3072538|The Beatles|Anita Bryant|Till There Was You|52697
3526551|The Beatles|Jerry Vale|Till There Was You|63618
10899542|The Beatles|Jimmy Giuffre|Till There Was You|81995
12467576|The Beatles|Meredith Willson|Till There Was You|117573
15479896|The Beatles|Sergio Franchi|Till There Was You|122654
9956932|The Beatles|Katherine Jenkins|Till There Was You|174522
8058846|The Beatles|Wing|Till There Was You|178815
3291699|The Beatles|Vaughn Monroe & His Orchestra|Till There Was You|189345
12769520|The Beatles|Sophie Milman|Till There Was You|248488
16055252|The Beatles|Monique Kessous|Till There Was You|576463
10998863|The Beatles|Sex and the City Men's Choir|Till There Was You|713767
3068263|The Beatles|Marvin Gaye & Kim Weston|Till There Was You|818152
7635872|The Beatles|Maye Cavallaro & Mimi Fox|Till There Was You|885003
13992100|The Beatles|Barbara Cook, Robert Preston|Till There Was You|1412492
18658202|The Beatles|José Melis|Till There Was You|1583338
11538085|The Beatles|Meredith Willson|Till There Was You (from "The Music Man")|117573
15635414|The Beatles|The Beatles|Till There Was You (live at BBC for “From Us to You” / 26th December, 1963)|303
15635390|The Beatles|The Beatles|Till There Was You (live at BBC for “Pop Go The Beatles” / 11th June, 1963)|303
15635386|The Beatles|The Beatles|Till There Was You (live at BBC for “Saturday Club” / 21st December, 1963)|303
16016851|The Beatles|Vera Lynn|Till There Was You, From "The Music Man"|89741
15996415|The Beatles|Rosemary Squires & Wally Stott & His Orchestra|Till There Was You, From "The Music Man"|1295073
777052|The Rolling Stones|Andrés Calamaro|Time Is On My Side|58636
246829|The Rolling Stones|The Rolling Stones|Time Is on My Side|825
2289052|The Rolling Stones|The Moody Blues|Time Is on My Side|2193
5860237|The Rolling Stones|Michael Bolton|Time Is on My Side|10095
6788067|The Rolling Stones|London Symphony Orchestra|Time Is on My Side|12299
875922|The Rolling Stones|George Jones|Time Is on My Side|15689
1607801|The Rolling Stones|Wilson Pickett|Time Is on My Side|16289
6946662|The Rolling Stones|Beverley Knight|Time Is on My Side|42328
4033076|The Rolling Stones|Opium Jukebox|Time Is on My Side|45044
4145891|The Rolling Stones|The Gladiators|Time Is on My Side|47914
2453448|The Rolling Stones|Irma Thomas|Time Is on My Side|48230
1612477|The Rolling Stones|Marmalade|Time Is on My Side|60683
6120544|The Rolling Stones|Tracy Nelson|Time Is on My Side|76121
1799212|The Rolling Stones|Keith Richards and The X-Pensive Winos|Time Is on My Side|132449
16617068|The Rolling Stones|村上“ポンタ”秀一|Time Is on My Side|1362007
17004735|The Rolling Stones|Blue Wave Theory|Time Is on My Side|1382423
6352223|The Rolling Stones|The Rolling Stones|Time Is on My Side (Ed Sullivan Show 64 live)|825
3864773|The Rolling Stones|The Rolling Stones|Time Is on My Side (Ver 1)|825
3864788|The Rolling Stones|The Rolling Stones|Time Is on My Side (Ver 2)|825
12520207|The Rolling Stones|The Rolling Stones|Time Is on My Side (live)|825
2801940|The Rolling Stones|The Rolling Stones|Time is on My Side|825
305617|The Beatles|The Beatles|To Know Her Is to Love Her|303
1877862|The Beatles|John Lennon|To Know Her Is to Love Her|815
1307661|The Beatles|The Bates|To Know Her Is to Love Her|21946
14616406|The Beatles|Amy Winehouse|To Know Him Is To Love Him|124098
774129|The Beatles|På Slaget 12|To Know Him Is to Love Him|47594
14119834|The Beatles|Isabelle Boulay|To Know Him Is to Love Him|47873
898770|The Beatles|The Teddy Bears|To Know Him Is to Love Him|69524
14845805|The Beatles|Teddy Bears|To Know Him Is to Love Him|117916
7149159|The Beatles|Amy Winehouse|To Know Him Is to Love Him|124098
659469|The Beatles|Dolly Parton, Linda Ronstadt & Emmylou Harris|To Know Him Is to Love Him|813597
9266635|The Beatles|Geschwister Pfister|To Know Him Is to Love Him|1145606
2368014|The Beatles|Marc Bolan & Gloria Jones|To Know You Is to Love You (To Know Him Is to Love Him)|1389211
6859351|The Beatles|ナカコウ|Tommorow Never Knows|434634
181524|The Beatles|Phil Collins|Tomorrow Never Knows|151
2142049|The Beatles|Jimi Hendrix|Tomorrow Never Knows|184
248637|The Beatles|The Beatles|Tomorrow Never Knows|303
263491|The Beatles|Michael Hedges|Tomorrow Never Knows|542
1564803|The Beatles|Living Colour|Tomorrow Never Knows|1120
11717476|The Beatles|Tangerine Dream|Tomorrow Never Knows|1418
7384392|The Beatles|Grateful Dead|Tomorrow Never Knows|1528
1242667|The Beatles|Our Lady Peace|Tomorrow Never Knows|1956
3605266|The Beatles|Screamfeeder|Tomorrow Never Knows|4074
1914318|The Beatles|Wailing Souls|Tomorrow Never Knows|6694
721117|The Beatles|Danielle Dax|Tomorrow Never Knows|15809
4750571|The Beatles|Dianne Reeves|Tomorrow Never Knows|20966
237345|The Beatles|The Chameleons|Tomorrow Never Knows|21033
8602361|The Beatles|The Mission|Tomorrow Never Knows|35006
3038461|The Beatles|The Helio Sequence|Tomorrow Never Knows|35812
397409|The Beatles|Suns of Arqa|Tomorrow Never Knows|36437
6477547|The Beatles|Junior Parker|Tomorrow Never Knows|55146
789058|The Beatles|Pink Fairies|Tomorrow Never Knows|59311
5663165|The Beatles|Nits|Tomorrow Never Knows|70364
4529620|The Beatles|Christy Baron|Tomorrow Never Knows|87505
7562758|The Beatles|Emmanuel Santarromana|Tomorrow Never Knows|92826
1559774|The Beatles|Monsoon|Tomorrow Never Knows|94796
1303309|The Beatles|blackmail|Tomorrow Never Knows|105868
5789069|The Beatles|A Witness|Tomorrow Never Knows|126980
4222794|The Beatles|BeatleJazz|Tomorrow Never Knows|146284
3441996|The Beatles|The Punkles|Tomorrow Never Knows|208181
3435152|The Beatles|Ann Dyer and No Good Time Fairies|Tomorrow Never Knows|217881
8564328|The Beatles|Five O'Clock Shadow|Tomorrow Never Knows|225922
3821574|The Beatles|The Tater Totz|Tomorrow Never Knows|240003
4187599|The Beatles|Jay Atwood & Susan MacCorkle|Tomorrow Never Knows|262968
14684473|The Beatles|Fleischmann|Tomorrow Never Knows|276828
5948014|The Beatles|Jason McNiff|Tomorrow Never Knows|367398
6789585|The Beatles|Mike Higgins|Tomorrow Never Knows|430043
15389636|The Beatles|The Fab Faux|Tomorrow Never Knows|445989
2251835|The Beatles|Collage|Tomorrow Never Knows|465286
7524801|The Beatles|Royals|Tomorrow Never Knows|486489
8924099|The Beatles|Daddy|Tomorrow Never Knows|553855
12996829|The Beatles|The Bastard Sons of Dioniso|Tomorrow Never Knows|604549
473203|The Beatles|Jad Fair & Daniel Johnston|Tomorrow Never Knows|817323
6336658|The Beatles|Billy Idol, Steve Stevens, Blasko & Brian Tichy|Tomorrow Never Knows|844615
11195445|The Beatles|Herbie Hancock feat. Dave Matthews|Tomorrow Never Knows|844639
12289779|The Beatles|Alison Mosshart and Carla Azar|Tomorrow Never Knows|946393
15454915|The Beatles|Michael Occhipinti & Shine On|Tomorrow Never Knows|1234177
8956734|The Beatles|Jimi Hendrix|Tomorrow Never Knows (feat. Jim Morrison)|184
5746792|The Beatles|The Sandkings|Tomorrow Never Knows (live)|353589
17886361|The Beatles|The Mission|Tomorrow Never Knows (live, 1987: Belgium?)|35006
9884054|The Beatles|8-Bit Operators|Tomorrow Never Knows Megamix|650139
305598|The Beatles|The Beatles|Too Much Monkey Business|303
585771|The Beatles|The Kinks|Too Much Monkey Business|431
293178|The Beatles|Chuck Berry|Too Much Monkey Business|1710
2372667|The Beatles|The Presidents of the United States of America|Too Much Monkey Business|9802
1967668|The Beatles|The Yardbirds|Too Much Monkey Business|38093
11430790|The Beatles|Conan O'Brien|Too Much Monkey Business|742333
6929974|The Beatles|The Million Dollar Quartet|Too Much Monkey Business|946743
17861314|The Beatles|Bulldog|Too Much Monkey Business|1488318
4166161|The Beatles|The Kinks|Too Much Monkey Business (alternate take)|431
12668523|The Beatles|The Kinks|Too Much Monkey Business (alternative take)|431
15635375|The Beatles|The Beatles|Too Much Monkey Business (live at BBC for “Saturday Club” / 26th January, 1963)|303
3003455|The Beatles|The Yardbirds|Too Much Monkey Business (live)|38093
294049|The Rolling Stones|The Rolling Stones|Too Tight|825
15122645|The Beatles|The Smashing Pumpkins|Transmission|11650
13770056|The Rolling Stones|The Rolling Stones|Tumblin Dice|825
1617234|The Rolling Stones|Bon Jovi|Tumblin Dice|14423
7581665|The Rolling Stones|Jill Johnson feat. Kim Carnes|Tumblin Dice|903756
4979821|The Rolling Stones|The Rolling Stones|Tumblin' Dice|825
1151947|The Rolling Stones|Johnny Copeland|Tumblin' Dice|8686
9633165|The Rolling Stones|Bon Jovi|Tumblin' Dice|14423
877716|The Rolling Stones|Bon Jovi|Tumblin' Dice (live)|14423
2601863|The Rolling Stones|Bon Jovi|Tumblin' Dice (live, Count Basie Theatre, Red Bank)|14423
11587694|The Rolling Stones|Phish|Tumbling Dice|71
161433|The Rolling Stones|The Rolling Stones|Tumbling Dice|825
1267564|The Rolling Stones|Linda Ronstadt|Tumbling Dice|1645
1478107|The Rolling Stones|Pussy Galore|Tumbling Dice|8884
6788059|The Rolling Stones|London Symphony Orchestra|Tumbling Dice|12299
998111|The Rolling Stones|Molly Hatchet|Tumbling Dice|14538
3836496|The Rolling Stones|Andrea Re|Tumbling Dice|131824
15804200|The Rolling Stones|Sweet Little Band|Tumbling Dice|405069
11924213|The Rolling Stones|The Gaslight Anthem|Tumbling Dice|405252
7807345|The Rolling Stones|AC/DC & The Rolling Stones|Tumbling Dice|841875
5852565|The Rolling Stones|Scubba feat. Dew|Tumbling Dice|903644
4954482|The Rolling Stones|The Rolling Stones|Tumbling Dice (live)|825
9357049|The Rolling Stones|The Rolling Stones|Tumbling Dice (rehearsal)|825
15042599|The Rolling Stones|The Rolling Stones|Tumbling Dice 1 & 2|825
2565841|The Beatles|The Beatles|Twist & Shout|303
2751169|The Beatles|Liquido|Twist & Shout|9232
6738571|The Beatles|Matmatah|Twist & Shout|23701
8678341|The Beatles|The Isley Brothers|Twist & Shout|23898
6652371|The Beatles|Elvin Bishop|Twist & Shout|30416
4913608|The Beatles|Showaddywaddy|Twist & Shout|34590
584898|The Beatles|Chaka Demus & Pliers|Twist & Shout|40875
1751537|The Beatles|[unknown]|Twist & Shout|97546
3269037|The Beatles|The Punkles|Twist & Shout|208181
5963392|The Beatles|Bubblerock|Twist & Shout|370444
4172554|The Beatles|張國榮|Twist & Shout|408948
7928832|The Beatles|“Weird Al” Yankovic|Twist & Shout|863324
1850783|The Beatles|Chaka Demus & Pliers feat. Jack Radics & Taxi Gang|Twist & Shout|915825
15902294|The Beatles|Brian Poole and The Tremeloes|Twist & Shout|1176362
4445343|The Beatles|Salt‐N‐Pepa|Twist & Shout|1308186
11898438|The Beatles|The Blue Things|Twist & Shout|1512972
11733017|The Beatles|Michael Bublé|Twist & Shout (live)|77944
12880337|The Beatles|Showaddywaddy|Twist And Shout|34590
3227855|The Beatles|Cliff Richard|Twist and Shout|123
4301735|The Beatles|Elton John|Twist and Shout|236
295304|The Beatles|The Beatles|Twist and Shout|303
1951090|The Beatles|Bruce Springsteen|Twist and Shout|813
7831476|The Beatles|Tom Jones|Twist and Shout|1818
1081737|The Beatles|Jive Bunny & The Mastermixers|Twist and Shout|2870
335476|The Beatles|Ike & Tina Turner|Twist and Shout|3702
5308244|The Beatles|The Kingsmen|Twist and Shout|10934
571656|The Beatles|The Mamas & the Papas|Twist and Shout|10938
7229107|The Beatles|The Who|Twist and Shout|11540
3380745|The Beatles|The Shangri-Las|Twist and Shout|16170
4792961|The Beatles|Del Shannon|Twist and Shout|16171
9900446|The Beatles|The Searchers|Twist and Shout|16193
6071707|The Beatles|The Chipmunks|Twist and Shout|16283
2419889|The Beatles|Matmatah|Twist and Shout|23701
4213749|The Beatles|The Isley Brothers|Twist and Shout|23898
12710481|The Beatles|Showaddywaddy|Twist and Shout|34590
11838636|The Beatles|Mae West|Twist and Shout|39357
1074949|The Beatles|Chaka Demus & Pliers|Twist and Shout|40875
9743263|The Beatles|The Miracles|Twist and Shout|49207
11560169|The Beatles|Rodney Dangerfield|Twist and Shout|78254
1319116|The Beatles|The Backbeat Band|Twist and Shout|107333
1444293|The Beatles|David Lindley|Twist and Shout|114682
13746695|The Beatles|Мумий Тролль|Twist and Shout|125903
4789832|The Beatles|The Knudsen Bros|Twist and Shout|128394
5834301|The Beatles|The Delmonas|Twist and Shout|135861
12720548|The Beatles|Rubber Band|Twist and Shout|159172
10518167|The Beatles|Johnny O'Keefe|Twist and Shout|163061
2595334|The Beatles|Brian Poole & The Tremeloes|Twist and Shout|227240
17240053|The Beatles|Brian Poole|Twist and Shout|250009
7693915|The Beatles|Sugar Beats|Twist and Shout|250468
7631769|The Beatles|The Top Notes|Twist and Shout|495721
2285046|The Beatles|Jad Fair & Kramer|Twist and Shout|809455
12823932|The Beatles|The Orchestra|Twist and Shout|867888
15085240|The Beatles|Chaka Demus & Pliers feat. Jack Radics & The Taxi Gang|Twist and Shout|868398
1474589|The Beatles|Booker T. & The MG’s|Twist and Shout|932552
13801521|The Beatles|Salt'N Pepa|Twist and Shout|1024385
2745922|The Beatles|Salt‐N‐Pepa|Twist and Shout|1308186
657451|The Beatles|Bruce Springsteen with Wolfgang Niedecken and his band|Twist and Shout|1414785
2104996|The Beatles|Bruce Springsteen & The E Street Band|Twist and Shout|1488075
601754|The Beatles|Chaka Demus & Pliers feat. Jack Radics|Twist and Shout|1521122
18170585|The Beatles|Bruce Springsteen& The E Street Band|Twist and Shout|1526624
2141919|The Beatles|The Beatles|Twist and Shout (1964-06-16)|303
9852289|The Beatles|The Beatles|Twist and Shout (Pop 63)|303
9852299|The Beatles|The Beatles|Twist and Shout (Royal Variety)|303
9601414|The Beatles|The Beatles|Twist and Shout (Stereo)|303
10180753|The Beatles|Chaka Demus & Pliers|Twist and Shout (Straight mix 2)|40875
3982768|The Beatles|Chaka Demus & Pliers feat. Taxi Gang|Twist and Shout (Straight mix)|948228
9852273|The Beatles|The Beatles|Twist and Shout (The Mersey Sound)|303
10180755|The Beatles|Chaka Demus & Pliers|Twist and Shout (dub Vox)|40875
11935717|The Beatles|Elliott Murphy|Twist and Shout (feat. Joseph Parsons)|72660
9424810|The Beatles|Tom Jones|Twist and Shout (live 1969)|1818
15635404|The Beatles|The Beatles|Twist and Shout (live at BBC for “Pop Go The Beatles” / 24th September, 1963)|303
14032273|The Beatles|The Shangri-Las|Twist and Shout (live version)|16170
1648918|The Beatles|Ike & Tina Turner|Twist and Shout (live)|3702
527877|The Beatles|The Who|Twist and Shout (live)|11540
14083957|The Beatles|The Shangri-Las|Twist and Shout (live)|16170
2579168|The Beatles|Salt‐N‐Pepa feat. E.U.|Twist and Shout (mixed by Hurby Luv Azor)|1308189
1896600|The Beatles|The Beatles|Twist and Shout (mono)|303
15919117|The Beatles|Bruce Springsteen|Twist and Shout (reprise)|813
4260393|The Beatles|Bruce Springsteen & The E Street Band|Twist and Shout (reprise)|1488075
10180756|The Beatles|Chaka Demus & Pliers|Twist and Shout (version)|40875
17859167|The Beatles|The Beatles|Twist and Shout (with voice over)|303
5515422|The Beatles|Bruce Springsteen|Twist and Shout / Do You Love Me|813
18353791|The Beatles|Bruce Springsteen & The E Street Band|Twist and Shout / Do You Love Me|1488075
15918653|The Beatles|Bruce Springsteen|Twist and Shout / Do You Love Me / Rockin’ All Over the World|813
17463202|The Beatles|Bruce Springsteen|Twist and Shout / Do You Love Me / Twist and Shout|813
9851871|The Beatles|The Beatles|Twist and Shout / You Can't Do That (Chicago 1964)|303
12263489|The Beatles|39 Clocks|Twisted & Shouts|79873
17251783|The Beatles|Steve Dobrogosz|Two Of Us|392274
1608078|The Beatles|The Beatles|Two of Us|303
18439576|The Beatles|John Lennon|Two of Us|815
6008939|The Beatles|Guster|Two of Us|3271
634112|The Beatles|Laibach|Two of Us|9194
1371299|The Beatles|Boney M.|Two of Us|11046
5866707|The Beatles|R. Dean Taylor|Two of Us|40140
9010341|The Beatles|Scott Reeder|Two of Us|112633
4187602|The Beatles|skylab2000|Two of Us|130657
3219857|The Beatles|The Punkles|Two of Us|208181
12241000|The Beatles|Penny Arcade|Two of Us|369031
11458290|The Beatles|John Grant|Two of Us|702767
7839402|The Beatles|Aimee Mann & Michael Penn|Two of Us|807585
6972380|The Beatles|Bob Evans feat. Josh Pyke|Two of Us|902474
1318722|The Beatles|Neil Finn & Liam Finn|Two of Us|1255532
9870497|The Rolling Stones|What Noise|Under Cover of the Night|339798
245515|The Rolling Stones|The Rolling Stones|Under My Thumb|825
258292|The Rolling Stones|Social Distortion|Under My Thumb|1323
1036121|The Rolling Stones|Tina Turner|Under My Thumb|1616
5027016|The Rolling Stones|Sam Kinison|Under My Thumb|1838
18541466|The Rolling Stones|Kim Carnes|Under My Thumb|2626
40168|The Rolling Stones|Flamin' Groovies|Under My Thumb|4111
5148540|The Rolling Stones|The Who|Under My Thumb|11540
6788068|The Rolling Stones|London Symphony Orchestra|Under My Thumb|12299
7300853|The Rolling Stones|Del Shannon|Under My Thumb|16171
1756114|The Rolling Stones|Blind Faith|Under My Thumb|23635
3034691|The Rolling Stones|Streetheart|Under My Thumb|24359
849230|The Rolling Stones|The Pietasters|Under My Thumb|24521
11418894|The Rolling Stones|Studio 99|Under My Thumb|42563
1151954|The Rolling Stones|Lucky Peterson|Under My Thumb|52002
17745712|The Rolling Stones|Gov't Mule|Under My Thumb|53232
2114519|The Rolling Stones|Andrés Calamaro|Under My Thumb|58636
12031607|The Rolling Stones|Pentagram|Under My Thumb|60979
10287661|The Rolling Stones|Pascal Comelade|Under My Thumb|73083
4086988|The Rolling Stones|Wayne Gibson|Under My Thumb|158421
7269532|The Rolling Stones|Thee Shams|Under My Thumb|233302
4145890|The Rolling Stones|Andrew Francis|Under My Thumb|260351
10858071|The Rolling Stones|Anakelly|Under My Thumb|279252
6151379|The Rolling Stones|Truth and Janey|Under My Thumb|282700
4948563|The Rolling Stones|Kira Skov|Under My Thumb|308982
15804196|The Rolling Stones|Sweet Little Band|Under My Thumb|405069
8896328|The Rolling Stones|The Radiators|Under My Thumb|523780
12008701|The Rolling Stones|Tim Ries|Under My Thumb|550441
12255807|The Rolling Stones|La Roux|Under My Thumb|559418
11197965|The Rolling Stones|Vitamin String Quartet|Under My Thumb|562672
12944676|The Rolling Stones|Veronica Falls|Under My Thumb|657047
10262323|The Rolling Stones|Fast Radio|Under My Thumb|670343
